polarity,tweet
0.5,Sjkeepitreal airbolbol Jaydelv QMB311 trailblazers CarMax Idc if he has better numbers then roco and djj lm
0,airbolbol TanJLehnherr Jaydelv QMB311 trailblazers CarMax Bruh Im definitely a Melo fan but also not holdi
0,Sjkeepitreal airbolbol Jaydelv QMB311 trailblazers CarMax No thats the biggest lie I think Ive ever hear
0,airbolbol TanJLehnherr Jaydelv QMB311 trailblazers CarMax My point to all you media driven so called knowle
0,trailblazers Blessings my legend DameLillard
0.0625,MaureenWolsborn trailblazers No other way for a PNWer to do it
0.5,trailblazers DameLillard redbull I love your plays DameLillard
0,NBA trailblazers We need the official carmeloanthony jersey its 2 seasons now amp I still dont see it anywhe
-0.625,ScotPollard31 trailblazers Why would anybody be mad about it
0,trailblazers DameLillard redbull rook got snubbed tbh
0.353571429,RaulM956 gregpopovich trailblazers aldridge12 That would be sweet He had special relationship with
0.2,hconover gregpopovich trailblazers aldridge12 Word on the street is he wants to go end his career there so w
-0.244444444,tylertrentjr trailblazers We have 89 active players shit is prolly exhausting
0.2,xDavidXtreme trailblazers Theres a reason nobody liked this its a shit take
0.5,mbodmer trailblazers They were inconsistent when they were healthy so whats your point
0,unleashnassir trailblazers DameLillard redbull You still have time to delete it
0,trailblazers DameLillard redbull Blazers Legend Damian Lillard
0.172222222,trailblazers DameLillard redbull If we lose to the magic Im never drinking water again Dont let me down
0.5,ScotPollard31 trailblazers Im sure there are tons of stories like this
-0.3125,If youre mad that Irsay sent the team plane to pick up a former player and take him to the SB know this Paul Alle
0,RaulM956 gregpopovich trailblazers Isnt about time you gave aldridge12 back to the trailblazers
0,RaulM956 Take him to gregpopovich vineyard and make him disappear trailblazers rule
0,dmorey trailblazers Is this another Colangelo burner account
-0.25,Sjkeepitreal TanJLehnherr Jaydelv QMB311 trailblazers CarMax Just stop living in the past thinking hes sti
0.5,Sjkeepitreal TanJLehnherr Jaydelv QMB311 trailblazers CarMax I get it youre a Melo fan page and love the
0,wrong sport still love u trailblazers
0.2,flighthalo CJMcCollum TurnerSportsEJ DameLillard trailblazers carmeloanthony Haha I feel like CJ will be ma
0,wanna join a group chat trailblazers
-0.25,DrGuru WHAT No love for DameLillard aka DameDOLLA SMH GTFO Not even a TrailBlazers fan bu
0,trailblazers Fire stotts and trade Melo and Rodney Hood for slasher SF
0,SlickShotzz13 NBA trailblazers nyknicks KD can do it too
0.136363636,trailblazers DameLillard NicDiNero Hulu doesnt just have live sports its a lifestyle
0,trailblazers NicDiNero DameLillard He should be in the gym practicing how to play defense
0,trailblazers DameLillard NicDiNero Blazers Legend Damian Lillard
0.136363636,trailblazers DameLillard 1lexdateacher All Im hearin is Hulu Has Live Sports Hulu Has Live Sports
0,RJPeteQuadsSZN CHold trailblazers What you sayin bucko
0,Verizon trailblazers aliciakeys MileyCyrus imagine wasting ur time watching that
-0.7,LotusIsle trailblazers DameLillard Biofreeze You are so delusional that I feel bad for you
-0.5,I think is time to demand a trade carmeloanthony just 16 mins WTF trailblazers
-0.083333333,Jimmy81403449 NotdameTime trailblazers Again its coachingif dame is double or even tripled by half court amp one
0,TanJLehnherr airbolbol Jaydelv QMB311 trailblazers CarMax Nah both u too are off by a mile I guess them be
0.6,dielitbycarti trailblazers You liked your own tweet bruh
0,Waitingfora3rd trailblazers i got two likes once
0.55,dielitbycarti trailblazers Your most liked tweet has 1 like know your place trash
0.375,Picture by bruceely I am pretty sure Been a while Rookie AnferneeSimons and trailblazers legend thekidet Thi
0.375,Im pretty sure CJMcCollum will take over for TurnerSportsEJ DameLillard will be the trailblazers coach an
0,trailblazers Still a Blazer Believer Always and forever
0,chicagobulls 11892 OrlandoMagic Zach LaVine 39 pts 7 rebs 4 asts SacramentoKings 119114 Nuggets H
0,trailblazers memgrizz PelicansNBA Dont worry Jrue isnt in NOLA anymore
0,lineups GM your NBA has hornets v trailblazers they play WashWizards
-0.25,Payton 22 points amp Randle 22points help power Knicks past Lillard Blazers 11099 nyknicks NewYorkForever
0,NBA Score Predictions for February 7Suns 100 celtics 99trailblazers 105 hornets 104Pacers 106
-0.3,At least someone respects my photo shop genius trailblazers hire me please
-0.075,forevershinin trailblazers Melo looked old tired and frustrated today I would have loved to see him score 30 a
0.8,trailblazers DameLillard Well before the logo Lol
0,trailblazers He still got the three
0,Damian Lillard NBAAllStar trailblazers
0.45,trailblazers Free Melo please trade my unk to a better team carmeloanthony
0,NBA trailblazers nyknicks only 7 knicks games
0,DameDollastore CHold trailblazers and then what
0.6,Being a Laker fan in the Rose Quarter IsABadFuckingIdea trailblazers
0,TedDWoods CJMcCollum trailblazers pandemic is over scene
0,airbolbol Sjkeepitreal Jaydelv QMB311 trailblazers CarMax Fr he doesnt deserve minutes when this team is
0,dmorey trailblazers seanspicer who knew you were the owner of the 76ers
0,Samizdat24 dmorey trailblazers Not quite correctSixers get within 10 points stop the count and IS THAT GOAL
0.5,BrandonSprague obrandt dmorey trailblazers Im trying to think of a better beclowning than this It doesnt exist
0,TedDWoods CJMcCollum trailblazers RIP CITY
0.75,Took the gorls out to see some running water today Great day representing my guy CJMcCollum in the gorgeous Cleve
0,Sjkeepitreal Jaydelv QMB311 TanJLehnherr trailblazers CarMax Youre delusional if you think Melos ISO ga
-0.166666667,airbolbol Jaydelv QMB311 TanJLehnherr trailblazers CarMax Bruh u fk serious they are last in D with the
-0.4,Sjkeepitreal Jaydelv QMB311 TanJLehnherr trailblazers CarMax And the defense gets even worse but I guess t
0,CJMcCollum Leave trailblazers and we will see what you get
0.125,DamesGoat trailblazers Stotts and future first for thibs
0,So Rodney Hood will start for the trailblazers in his place til He heals up RipCity
0,airbolbol Jaydelv QMB311 TanJLehnherr trailblazers CarMax Listen up if Stotts stop fk around with Melo a
0.375,NBA trailblazers nyknicks Melo will end up a top 10 scorer and then will be a first ballet hall of famer
0,trailblazers The Portlan Trailblazers have given up 100 pts in 20 of 22 games this season
0,tubbynolim trailblazers 1lexdateacher DameLillard Russell Westbrook Dame sent them boys home again and agai
0,trailblazers Blazers youre the only sports team I wont block because I am from Portland but Im begging yall t
0,Ending soon on eBay Nov 1991 issue of Beckett Basketball Magazine Autographed by USA Dream Team members David Ro
0.444444444,dadbod503 trailblazers This superior athlete wanted w Banana to welcome a black girl to the league She has b
0,trailblazers can we get a update of Cj McCollum injury and when he will be back
0,airbolbol WhoTreyP QMB311 trailblazers CarMax Im not talking about his career of course hes a hofer but I
0.066666667,ruttledan dmorey trailblazers In Trumpspeak legal points means only points scored by white players Hence ver
0,ShamsCharania JLEdwardsIII trailblazers do something Olshey should trade for him to lead the 2nd unit
-0.422222222,YaCherdy dmorey trailblazers poisonikey typical democrat lies notice how the game was in philadelphia too bad things happen there
0.1125,trailblazers Love the Blazers and big fan of Lillard especially But as long as I can remember the Blazers have b
0.5,WhoTreyP QMB311 TanJLehnherr trailblazers CarMax But I can pull up more of his stat lines from this season and
0,WhoTreyP QMB311 TanJLehnherr trailblazers CarMax Hes a 1st ballot HOFer in case that helps your ego stop pic
0,8th Vote NBAAllStar NbaLakers nuggets trailblazers warriors Bucks celtics WashWizards BrooklynNets
0,airbolbol QMB311 TanJLehnherr trailblazers CarMax He had 24 points on 23 shots shut up Melo wouldve dropp
0,QMB311 airbolbol TanJLehnherr trailblazers CarMax Led before the grammer police come
-0.4,QMB311 airbolbol TanJLehnherr trailblazers CarMax Damn he lead the team in assist that game
0,NBA trailblazers nyknicks So with 50 games left if Melo averages 12 ppg for the rest of the season That would
-0.113888889,He also spent was too much time during todays game against the trailblazers with his mask down off his nose like
0.65,MAToksoy EnesKanter I am more than happy to see that EnesKanter substantially improved his defensive skill 4 B
0.616666667,I am so proud of our trailblazers they are fighting through everything They could have easily given up instead t
0.6,trailblazers DameLillard 1lexdateacher Dame Lillard is nice
0,trailblazers DameLillard 1lexdateacher We need Dame to sing the national anthem
-0.8,trailblazers 1lexdateacher DameLillard This is the corniest crap Ive ever seen
0,NBA FINALtrailblazers 99nyknicks 110NBATwitter NBATwitterLive
-0.5,JamesAaronEllis realStanVG dmorey RexChapman trailblazers Sorry can you explain
0,trailblazers Future Laker Klutch
0,DrewBoo8675309 realStanVG dmorey RexChapman trailblazers If you cared about basketball youd care about getting to the bottom of this
0.2,means blessings Best wish for next game trailblazers RipCity
0.5,Matrix22 My favorite teamn doesnt exist SeattleSonics So I root for DameLillard and the trailblazers
0,dmorey trailblazers Hillary Clinton dismissed President Trump as an illegitimate president and suggested that
0,allisonchao dmorey trailblazers Cause youre 12 It has to do with the election and that company
0.8,betonlineag I learned something today I will never bet on the trailblazers to win again smh Destroyed my parlay
0.136363636,Portland Trailblazers trailblazers RipCity loooong trip home from East Coast swing L 11099 New York K
0,RaulM956 Its not like I am going to root for spurs against trailblazers
0,nbastats trailblazers Jinxed him
-0.1,NBA trailblazers nyknicks There is absolutely NO comparison between these 2 None
0,dmorey trailblazers Fuckin pussy liberate Hong Kong
0.5,basedpromethius UnashAcari NBA trailblazers nyknicks You ok Want to talk about it
0,NBA trailblazers nyknicks Melo would probably be bout 9 if he wasnt Colin Kaepernickd out the lead that one season
0,unleashnassir ObiToppinStan trailblazers Yall trash
-0.1,trailblazers 1lexdateacher DameLillard No thanks Damian L doesnt deserve it Until he beats Russell Westbrook one on one
0.5,trailblazers someone please Coach Stotts to start using his bench more
-0.5,dmorey trailblazers If you have to keep explaining the joke it is a fail btw sixers are paper Champs yet again
0,amerola7 nbastats NBA trailblazers Laughs in Champion
0.159090909,trailblazers bring back mid range were ok for MJ and Kobe live and die by the 3 ball
0.65,dwightjaynes Its ok going 33 on a trip Stotts is a career lower 500 win percentage coach Thats about his cei
0.025,The memgrizz and trailblazers may think KingCakeBaby is creepy but the real monster here is the original Pierre
0,memgrizz trailblazers its their father not their mom ImLiteralLarry1
0.5,CHold trailblazers I love that kid
0,trailblazers And L
0,NBA trailblazers nyknicks Mind you guys Melo didnt play for several seasons
0.8,nyknicks fans were hype on KnicksFanTv after the win over trailblazers KnicksTape knickstwitter Knicks
0,trailblazers CarMax Can my dog get a follow back
-0.125,Jaydelv QMB311 TanJLehnherr trailblazers CarMax Not disagreeing but other homeboy is a Melo fan page and it
0,Hey Blazer fans I have a friend trying to find a Juan Dixon jersey from like 0507 for a present Anyone got one t
0.1,DJCleveland nbastats trailblazers I can sell you any book for a fair priceName the book and Ill sell it to
0.1,nbastats trailblazers I can sell you any book for a fair priceName the book and Ill sell it to you cheaper th
0,TanJLehnherr airbolbol QMB311 trailblazers CarMax 814 is 37 percent
0.2,airbolbol QMB311 TanJLehnherr trailblazers CarMax Obviously just saying he was the best player that game Agr
0,trailblazers Another Group of rookies playing DrDukunu defense against Damian Lilliard slashWisDom
0.55,DrewBoo8675309 TheBaddestJon realStanVG dmorey RexChapman trailblazers its literally a joke lol you must be fun at parties huh
-0.125,Jaydelv QMB311 TanJLehnherr trailblazers CarMax I can pull up his from plenty of other games this season
0.5,airbolbol QMB311 TanJLehnherr trailblazers CarMax More assist rebounds since yall love to use that agai
0.2,GermcBear26 realStanVG dmorey RexChapman trailblazers Thanks m8
0,trailblazers So we blow out Philly and then taking an L to theKnicks Being a trailblazers fan is such a roller coaster
0.25,totheotherend2 TheBaddestJon realStanVG dmorey RexChapman trailblazers CEO of what jokes I find funny
0,Jimmy81403449 trailblazers His offense isnt the problem He cant stop anybody
0.312121212,nbastats trailblazers New Melomore likely to win a ring thanOld Melo
0,akguerrillero TanJLehnherr trailblazers CarMax how is he a clown 18 and cant defend
0,trailblazers Keep the energy Wednesday
0.8,trailblazers Win one Lose one It will never change
0.025,trailblazers You been scared since you sent you home first round upset
0,trailblazers we dont like Terry
0,PCelticslife drewdrewstarks Twithis1 EnesKanter trailblazers nyknicks Are you speaking of amenities If that
0,HVReturns Carmelo Anthony has moved into 13 all time on the scoring list Look at this bucket The handle the f
-0.125,Has everyone made their post to vote for Dame for NBAAllStar today Have you gone and retweeted other posts We ca
0,trailblazers pls bench melo
0,trailblazers CarMax No what weve been doing is losing to the KNICKS We need to stop doing what were doing and fire stotts
0.5,balldontstop trailblazers Yeah sure buddy
0.5,akguerrillero trailblazers CarMax Ok bro
1,QMB311 TanJLehnherr trailblazers CarMax Showing you stats of one of his best games of the season where Gary sti
3.70E-17,akguerrillero unleashnassir trailblazers CarMax Old ass man lmao take Melos meat out ya mouth and just accept that hes bad
0.8,Twithis1 drewdrewstarks ThundaNY EnesKanter trailblazers nyknicks Lets just let them celebrate the win not
0,NBAAllStar RonBaker every retweet is one vote NBA geoiscool420 LewisCapaldi trailblazers
0.05,airbolbol QMB311 TanJLehnherr trailblazers CarMax they are motherfuckin 15 years old white mommys boys if the
0.8,ryansayti unleashnassir trailblazers Lol you got no comeback for my argument
0.6,airbolbol TanJLehnherr trailblazers CarMax Ur showing stats that show he was the best player thanks for proving my point
-0.5,unleashnassir trailblazers CarMax stop talking about Melo do not mf make me angry pssy boy 13yearold masturbation addict teenager
0.35,nurknturk trailblazers CarMax Thats not a bad thing
0.3375,QMB311 TanJLehnherr trailblazers CarMax He was part of the win you forgot the other 5 that put up 14 hes go
0.25,JimmerHere trailblazers CarMax If we do that we finna get the first pick of the draft
0,BreakoutSimmons TanJLehnherr trailblazers CarMax What question
-0.2,TanJLehnherr trailblazers CarMax Holy shit someone watches the games
0,QMB311 TanJLehnherr trailblazers CarMax Answer the question
-0.033333333,QMB311 trailblazers CarMax Holy shit someone actually said melo plays defense Wow
0.128571429,QMB311 TanJLehnherr trailblazers CarMax You realize more points given up is worse than points scored right
0.416666667,ChadMart1 DameLillard trailblazers A typical Logolillard threepointer ripcity Probably the best shooter from
-0.2,TanJLehnherr trailblazers CarMax He litteraly took 8 shots and 14 shots last game and you dont watch if you thi
-0.8,QMB311 trailblazers CarMax He did what melo plays zero defense thinks he has to take 100 shots Its annoying stop
0.25,GriffDragon NBA trailblazers nyknicks Melos better than KD with his back to the basket
-0.05,TanJLehnherr trailblazers CarMax He litteraly just won yall the game last game like I cant make this up lmao
0,trailblazers CarMax Fire Stotts
0,trailblazers CarMax I have officially given up on stotts after this morning
0,trailblazers CarMax Dont care fire stotts cut melo
0,trailblazers CarMax Fire Stotts
0,trailblazers CarMax Fire stotts
0,trailblazers CarMax Stop giving melo minutes
0,trailblazers Stotts isnt the problem Get dame out of here
-0.075,End of the 6 games road trip of the trailblazers Not perfect but i would say its also not bad when we think ab
0.5,SDHILLON97 trailblazers Love em but damn
0.55,DrewBoo8675309 realStanVG dmorey RexChapman trailblazers Id say your great fun
0.5,Blazer4L trailblazers winning the championship with no injuries
0,DocRK9 unleashnassir trailblazers He spoke way to soon on that
0.2,unleashnassir ryansayti TheG91 trailblazers The guy your whole account is about is ass
0.05,trailblazers 33 people Most thought we would get 2 of them They are tired and banged up Knicks have the 1 d
0,thephillyvoice trailblazers committed massive double dribbling fraud The likes of which weve never seen before
0.4,A 33 road trip is a win in my book Come back home trailblazers
0,trailblazers Fire stotts
0,Mitch4DPOY trailblazers I agree
0,the trailblazers lost but i got to wear a jersey soooooooo
0.225,Jimmy81403449 NotdameTime trailblazers You clearly have your pointsWhich is true but one issue with the stat
-0.208994709,One game removed from taking down the Sixers without Lillard this happens Melo limited to 17 minutes and 2 point
0,trailblazers Fire Stotts now
0.2,trailblazers Yall really butter my biscuits
-0.2,Jimmy81403449 trailblazers How was he out if rythem Explain He wasnt jacking up shots and missing he took sh
0,MarkRicardoGwyn drewdrewstarks ThundaNY EnesKanter trailblazers nyknicks drewdrewstarks did you catch this
0,ObiWanToppin trailblazers Bruh
0,MarkRicardoGwyn drewdrewstarks ThundaNY EnesKanter trailblazers nyknicks Again with some solid facts Gawd Dayum
-0.2,drewdrewstarks ThundaNY Twithis1 EnesKanter trailblazers nyknicks Anyone can lose a regular season game to a
0.1,TheG91 trailblazers He isnt washed for a 36 year old
0,trailblazers Imagine losing to the Knicks
-0.1,trailblazers my bad Trent made more than one shot
0,TheG91 unleashnassir trailblazers Yeah youve said that about 4 times already
0.5,MarkRicardoGwyn ThundaNY drewdrewstarks EnesKanter trailblazers nyknicks He might not be able to fully under
0,MarkRicardoGwyn ThundaNY Twithis1 EnesKanter trailblazers nyknicks Lot of talk for a L today
0,ryansayti unleashnassir trailblazers Melo is shooting 38 from the field If that aint washed I dont know what is
0,trailblazers I would joke you but GSW lost to Knicks too
0,ThundaNY Twithis1 drewdrewstarks EnesKanter trailblazers nyknicks That explains why you guys are 720 agains
0,ThundaNY MarkRicardoGwyn drewdrewstarks EnesKanter trailblazers nyknicks I think you need to go to the docto
0,NBA trailblazers nyknicks carmeloanthony ShamsCharania wojespn ESPNNBA DameLillard Please investigate Car
0,Elfrid Payton and Julius Randle scored 22 points apiece to power the nyknicks over the trailblazers
0,trailblazers Melo has to step up his performance with cj outits a shame when he scores only two points in this o
0.6,MarkRicardoGwyn Twithis1 drewdrewstarks EnesKanter trailblazers nyknicks both of them own your team btw
0.5,Good job on the wins to utahjazz warriors trailblazers HoustonRockets Lakers Senators MapleLeafs PredsNHL
0,ThundaNY Twithis1 drewdrewstarks EnesKanter trailblazers nyknicks Poverty is having RJ Barrett and Julius Randle as your stars
0,ThundaNY MarkRicardoGwyn drewdrewstarks EnesKanter trailblazers nyknicks If you know the smell of poverty th
0,trailblazers DameLillard LOSER LILLARD
0,trailblazers 29 pts Gotta go make a shoe now
0,MarkRicardoGwyn Twithis1 drewdrewstarks EnesKanter trailblazers nyknicks smells like poverty to me
0,Twithis1 ThundaNY drewdrewstarks EnesKanter trailblazers nyknicks Guess the dude doesnt know who Paul Allen
0,trailblazers Are you kidding me
0,ThundaNY drewdrewstarks Twithis1 EnesKanter trailblazers nyknicks Maybe because we pay two all stars and you
0.044444444,NBA ESPNNBA trailblazers nyknicks Quite sure carmeloanthony has intentionally played super bad against Kn
0.6,ThundaNY MarkRicardoGwyn drewdrewstarks EnesKanter trailblazers nyknicks Lmao I think you need to check some
0,trailblazers memgrizz PelicansNBA This Yall
-0.375,ThundaNY Twithis1 drewdrewstarks EnesKanter trailblazers nyknicks Says the Franchise who plays on the weak a
0,How nyknicks beat trailblazers Saturday Feb 6th 2021 NBA NBAstats gamecharts dataviz
-0.251111111,Jimmy81403449 trailblazers Are you stupid He was hitting guys WIDE OPEN down the stretch and they were missing o
0,forevershinin trailblazers The coach is a roach
0,CHold trailblazers Brought his shooting percentage up to 39 percent for the season
0.625,memgrizz PelicansNBA trailblazers NBA Twitter is the best TwitterAnd ngl KingCakeBaby is pretty badass If
0,MarkRicardoGwyn drewdrewstarks Twithis1 EnesKanter trailblazers nyknicks poverty
0.6,Twithis1 MarkRicardoGwyn drewdrewstarks EnesKanter trailblazers nyknicks Knicks own your poverty franchise
0.7,ThundaNY drewdrewstarks Twithis1 EnesKanter trailblazers nyknicks Shows how good your team is if your braggi
0.05,trailblazers rodneyhood is NOT good Why do you keep playing him so damn much The guy rarely breaks 10 ppg on
0.025,trailblazers 2 first round picks for RoCo
0,nbastats trailblazers This didnt end well
0.5,dmorey trailblazers And for real hilarity watch the Biden administration LOL
-0.7,TheG91 trailblazers yes hes been bad we all know hes washed
-0.7,trailblazers 33 with injuries aint so bad GO BLAZERS GORipCity
0,nbastats trailblazers Tune in 3 weeks from now if the dude gonna shoot 18
0,ThundaNY MarkRicardoGwyn drewdrewstarks EnesKanter trailblazers nyknicks Dude only scored 18 points and play
-0.05,Jimmy81403449 NotdameTime trailblazers Dame passed at leasts 3 wide open 3 passes but we missed them all We mis
0,Jimmy81403449 trailblazers Or just fire Stotts because he cant make any adjustments the entire time Talking abo
0,TheG91 trailblazers No hes not
0.6,Dannyvargas15 MrRominade trailblazers got a point there lmao
0.2125,To be clear I wanted the trailblazers to win todays game but 33 is not a bad road trip given everything Keep p
0,AnthonyMSG trailblazers Lets gooo
-0.4,Jimmy81403449 NotdameTime trailblazers I can agree but when they dont preform Dame becomes the only outlet for a spark stupid
0.6,bellyakim MrRominade trailblazers tbf every NBA player gets sauced up lol especially if hes the one checking the best opponents scorer
-0.05,forevershinin trailblazers Yeeeeeah that was crazy I would have love to see melo in a groove bacc at the garden
0,trailblazers Y yall stop scoring after 99 pts
0,tlimm25 trailblazers Becahse they let melo create as well he was the 1 or 2 with the ball and the offesne was flo
0.35,zzzzaid24 trailblazers Melo was good the last 2 games scoring 20 points idk why tf stotts didnt start him this
0,Mountaingal456 AfterDarkMarcel nyknicks trailblazers KnicksNetwork KnicksPapa KnicksLover529 MarciaNicklas
-0.15,trailblazers I woke up early for this game
0,MarciaNicklas AfterDarkMarcel nyknicks trailblazers Mountaingal456 KnicksNetwork KnicksPapa KnicksLover529
0,AfterDarkMarcel nyknicks trailblazers Mountaingal456 KnicksNetwork KnicksPapa KnicksLover529 MarciaNicklas
0,YousafiZeeshan trailblazers GG hopefully Thibs gets over his Elfrid Payton fascination someday
0.3,JakeLang82 trailblazers When healthy Absolutely But missing two extremely good players in Nurk and Cj and dame
-0.35,trailblazers Not a good luck for my guy Melo
0.041666667,Unis that havent been worn yetLAClippers Statement not scheduled to wear in first half of the seasonSuns Ic
0.375,trailblazers Even tho we lost Im happy to see Ant and GTJ ballin Its a long season so let just hope once we get
-0.625,nugg272 blazers2 trailblazers he mad
0,trailblazers Trade Hood plz
-1,trailblazers Horrible what stotts did to melo in NY AT THAT HORRIBLE
0.285714286,blazers2 trailblazers U right LongLostTJ is
0.8,trailblazers I will always root for ya unless ya face us we played great defense NewYorkForever
0.2,Haha the trailblazers lost to the nyknicks
0.15,trailblazers Good game Dame gives me a heart attack everytime we play him
0,MBlazerFanatic trailblazers Never
0,trailblazers Blazing up that Portland pack
0,trailblazers i would also be sent home if i lost to the knicks
0.166666667,JakeLang82 trailblazers DameLillard they had so many open looks from 3 in the last 3 minutes but roco and gary
0,trailblazers like yall might as well give the team to Seattle bums
-0.775,CHold orlandokgw jwquick bad bad bad job stotts did today disrespecting carmeloanthony horrible job by the coach RipCity trailblazers
0,unleashnassir TheG91 trailblazers Who hurt you
0,TheG91 trailblazers it doesnt change the facts of anything my tweet said
-0.033333333,tlimm25 trailblazers Wasnt lucky Melo was just used that game
-0.6,ryansayti TheG91 trailblazers Comment when he had all the fucking games 15 on the floor
0,nugg272 trailblazers GTFO virgin u dont even ar knicks fan
0.7,trailblazers Enes you made 4 blockme no wayyy good for me D
0,trailblazers what is happening
0,trailblazers Clown team
0.3,trailblazers DameLillard how about win a game your suppose to idk Dame deserves better
-0.05,AnthonyMSG trailblazers I love this fucking gif my guy its like I wait for the forth to finish hoping I see this gif
0.55,MrRominade trailblazers ive watched roco get sauced way too many times this season i can honestly say hes the
-0.7,bellyakim trailblazers Uh 38 from the field isnt bad
0,Swoosh283 trailblazers yeah its a shame
0,AfterDarkMarcel nyknicks trailblazers KnicksNetwork KnicksPapa KnicksLover529 MarciaNicklas jenNY25
0,AfterDarkMarcel nyknicks trailblazers Mountaingal456 KnicksNetwork KnicksPapa KnicksLover529 jenNY25
0.025,mbodmer trailblazers No excuse this team still has a ton of talent
-0.2,trailblazers And the prime of Damian Lillards career continues to be wasted
0,rachsuyat trailblazers Youre on a roll today
0.25,TheG91 trailblazers how exactly does that refute anything i just said
-0.291666667,RipCity trailblazers THE gm was in NY ME7O HOMETOWN HOW TF HE JUST HAD 22 PTS VS PHILLY BUT HARDLY PLAYS TODAY JU
0.1,DameGOATLillard NBA trailblazers PortlandPolice TheNBPA Take this nonsense elsewhere 15 year old
0,NewYorkForever W Final Our nyknicks defeated the trailblazers 11092 Mountaingal456 KnicksNetwork
-0.008333333,I saw Terry Stotts at a party last week in Portland He broke all the NBA health guidelines There was no social di
-0.1,bellyakim trailblazers Then you havent paid attention to RoCos game Granted thats far from enough
0.9,GilesClubBurner trailblazers Hes a defensive guru of all sorts incredible rotations too
0.25,trailblazers once CJ comes back Blazers easily top 5 in the west
0.133333333,dmorey trailblazers Daryl thanks so much for doing this Such a treat to have competence capability and humor in an executive
0,trailblazers Leave Gary Trent Jr in NY for us please we need him
0,bellyakim trailblazers Hes shooting 38 from the field hon
0,Salute Coach Stotts trailblazers
-0.4,TheG91 trailblazers Nope Dropped 22 the game before and they beat the 76ers What do u except Hes in his 18t
0,trailblazers Refs were ass
0,trailblazers Melo is washed
0,trailblazers Melo is sooooo washed
-0.266666667,TheG91 trailblazers Everyone has bad games my guy He got Into foul trouble early It happens
0,trailblazers This team aint making a playoffs push with that defense
-0.3875,ryansayti TheG91 trailblazers Hes been ass all season dumb fuck
0,The trailblazers theme song We gon be alright
0,Mitch4DPOY trailblazers Reported and blocked
-1,ObiToppinStan trailblazers Gg but it wasnt even injured it was also are terrible coach
0.2,trailblazers Start shooting more jump shots and quit taking so many 3s We would have had this game in the bag if
0,trailblazers Cut dame hes the problem
-0.0375,TheG91 trailblazers hes in his 18th season he had a bad game after having a good one what exactly do you expect
-0.366666667,TheG91 trailblazers Comment after a bad game but not when he had 20 the last two games lmaooo
0,NessTheKid823 smh24yt trailblazers This u
0,trailblazers Pain and suffering is all Ik as a blazers fan
0,jillorlich trailblazers offensive genius head coach
-0.008333333,I saw Terry Stotts at a party last week in Portland He broke all the NBA health guidelines There was no social di
0,smh24yt JimmerHere trailblazers This u
0,SDHILLON97 trailblazers No cap mfs so unreliable
0,Mitch4DPOY trailblazers Nigga
0,trailblazers When will you fire stotts bro
0.3,trailblazers Fire Terry or Im taking my fandom to our father Golden State
0.222222222,trailblazers Lucky ass win against the sixers last game elleby had his best game as a pro and stotts doesnt even
0,trailblazers no one on this team plays defense no one
0,trailblazers Dame carried Tell the Knicks to take Melo back pls
0.316666667,trailblazers Cut Mello or give him less minutes and fire terry i wanna win a championship
0.033333333,trailblazers Can u social media guys tell them to leave Stotts there
0,yoiwayma NBA trailblazers PortlandPolice TheNBPA Give up on this bro its never working
0.7,trailblazers get rid of Rodney hood what good is he if he cant hit a corner three All he can do is dribble and p
0,trailblazers So Melo isnt washed huh Blazers fans
-0.5,trailblazers fchwp20 Hes still trash just like Lame Knicks by 30
0.3,trailblazers Where are the stotts defenders today You guys were sure loud on Thursday night
0.2,trailblazers BarstoolBigCat Seeee yaaaa thanks for coming
-0.291666667,trailblazers Its hard being a blazers fan
0.8,JimmerHere NessTheKid823 trailblazers Just ignore him bro hes a fan he has my notis on everywhere I tweet lol
0,trailblazers FireStotts or I divorce my wife and leave my children
0,PorOrgJackson trailblazers We got bocked by the knicks
0,trailblazers ggs yall
0.5,trailblazers 33 is better than many of us thought we would get on this trip
0,trailblazers Fire stotts firestotts
0.5,trailblazers how do we miss that many shots in a row
0,trailblazers Pain
0,trailblazers Fire Terry
0,trailblazers I speak for all Blazer fans when I say ExendStotts
0.525,trailblazers Why didnt you start Melo today He was hot coming off two great games and today couldve been a hist
0.6,icymetcalf NBA trailblazers PortlandPolice TheNBPA You dont go to parties so nice try
0,icymetcalf NBA trailblazers PortlandPolice TheNBPA nba I can vouch for this
0.55,trailblazers If dame was a top 3 pg yall wouldve won but hes overrated coming from an honest blazers fan
0,NessTheKid823 smh24yt trailblazers Stfu Trail Blazers fan
0,trailblazers Fire stotts please
-0.008333333,I saw Terry Stotts at a party last week in Portland He broke all the NBA health guidelines There was no social di
0,trailblazers Is this not enough for the FO to fire Stotts
0.2,trailblazers BarstoolBigCat A picture of Afernee playing summarizes very well this loss Send him to the G League
0,HILO DE RESULTADOS FINAL nyknicks 110trailblazers 99NewYorkForever Elfrid Payton 22 PTS 7 REB 4
0.202840909,trailblazers Melo out there gifting a win to the other team Takes me back to when he was in New York
0,trailblazers STINKY
0,ObiToppinStan trailblazers Wnicks fan
0.125,FINAL nyknicks 110 trailblazers 99Julius Randle continues his stellar play with 22 11 and 4Knicks defense st
0.2,trailblazers But for real Dame terrifies me and Trent Jr looks legit
0.5,GaryGoatJr trailblazers Im not a stotts hater like many here are but i agree that was a unexplainable move
